LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TOTAL UNITS,SALE PRICE,CLIENT_ID
-0.098322074,-0.11871823,0.252894775,-0.126320646,-0.056596405,5
-0.098322074,-0.11871823,0.252894775,-0.126320646,-0.080466516,5
-0.098322074,-0.11871823,0.252894775,-0.126320646,-0.069857578,5
-0.098322074,-0.11871823,0.252894775,-0.126320646,-0.053413723,5
-0.098322074,-0.11871823,0.252894775,-0.126320646,-0.066078143,5
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.072509812,4
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.055270288,4
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.072178283,4
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.055469205,4
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.053612641,4
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.059580169,4
-0.098322074,-0.11871823,0.214605048,-0.126320646,-0.064221579,5
-0.098322074,-0.11871823,0.214605048,-0.126320646,-0.068763531,5
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.087097102,4
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.06886299,4
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.073835929,4
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.071283154,5
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.076156635,5
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.081858939,5
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.085107926,5
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.086102581,5
-0.098322074,-0.11871823,0.209818832,-0.126320646,-0.085174232,5
-0.098322074,-0.11871823,0.209818832,-0.126320646,-0.070586942,5
-0.098322074,-0.11871823,0.209818832,-0.126320646,-0.076819693,5
-0.098322074,-0.11871823,0.209818832,-0.126320646,-0.071183695,5
-0.098322074,-0.11871823,0.209818832,-0.126320646,-0.085770985,5
-0.098322074,-0.11871823,0.209818832,-0.126320646,-0.07134946,5
-0.098322074,-0.11871823,0.209818832,-0.126320646,-0.069194519,5
-0.098322074,-0.11871823,0.209818832,-0.126320646,-0.079140399,5
-0.098322074,-0.11871823,0.209818832,-0.126320646,-0.084975315,5
-0.098322074,-0.11871823,0.209818832,-0.126320646,-0.085174232,5
-0.098322074,-0.11871823,0.21221194,-0.126320646,-0.076819693,5
-0.098322074,-0.11871823,0.21221194,-0.126320646,-0.070520636,5
-0.098322074,-0.11871823,0.21221194,-0.126320646,-0.074498988,5
-0.098322074,-0.11871823,0.21221194,-0.126320646,-0.071575629,5
-0.098322074,-0.11871823,0.21221194,-0.126320646,-0.079471928,5
-0.098322074,-0.11871823,0.21221194,-0.126320646,-0.066873814,5
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.066873814,5
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.075825105,5
-0.098322074,-0.11871823,0.188280861,-0.126320646,-0.084776397,5
0.050557498,0.878657281,0.370157062,-0.126320646,-0.057259463,5
-0.098322074,-0.11871823,0.188280861,-0.08018463,-0.046650525,5
-0.098322074,-0.11871823,0.188280861,-0.08018463,-0.066873814,5
-0.098322074,-0.11871823,0.188280861,-0.08018463,-0.047645113,5
-0.098322074,-0.11871823,0.149991135,-0.08018463,-0.049634289,5
-0.098322074,-0.11871823,0.149991135,-0.08018463,-0.0542757,5
-0.098322074,-0.11871823,0.149991135,-0.08018463,-0.062232403,5
-0.098322074,-0.11871823,0.149991135,-0.08018463,-0.061237815,5
-0.098322074,-0.11871823,0.149991135,-0.08018463,-0.063558521,5
-0.098322074,-0.11871823,0.149991135,-0.08018463,-0.061569345,5
-0.098322074,-0.11871823,-4.432810496,-0.08018463,-0.059248639,5
-0.098322074,-0.11871823,-4.432810496,-0.08018463,-0.073039994,5
-0.098322074,-0.11871823,0.185887753,-0.08018463,-0.071846754,5
-0.098322074,-0.11871823,0.185887753,-0.08018463,-0.080134987,5
-0.098322074,-0.11871823,0.185887753,-0.08018463,-0.07687844,5
-0.098322074,-0.11871823,-4.432810496,-0.08018463,-0.052949582,5
-0.098322074,-0.11871823,-4.432810496,-0.08018463,-0.045655937,5
-0.098322074,-0.11871823,-4.432810496,-0.08018463,-0.050297348,5
-0.098322074,-0.11871823,0.370157062,-0.08018463,-0.042009115,4
-0.098322074,-0.11871823,0.370157062,-0.08018463,-0.019133592,4
-0.098322074,-0.11871823,0.370157062,-0.08018463,-0.042009115,4
-0.098322074,-0.11871823,-4.432810496,-0.08018463,-0.064221579,5
-0.098322074,-0.11871823,-4.432810496,-0.08018463,-0.075162047,5
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.035875822,4
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.040981374,4
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.035444834,4
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.042340644,4
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.040086245,4
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.041180291,4
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.034118717,4
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.041677585,4
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.057325769,4
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.041346056,4
-0.043494309,0.024238926,0.185887753,0.05822342,0.068721678,5
-0.050251151,0.028494395,0.188280861,0.150495452,-0.007530066,5
-0.002266119,0.204431435,0.188280861,0.242767485,0.148620244,5
-0.035964438,-0.017584353,0.188280861,0.104359436,-0.016812887,5
-0.052512975,-0.014991177,0.185887753,0.104359436,-0.0101823,5
-0.035048256,0.001964207,0.185887753,0.05822342,-0.030902883,5
-0.0410607,0.037869725,0.193067077,0.288903502,0.139337423,5
-0.03647979,0.053162816,0.193067077,0.104359436,0.030430041,5
-0.027890584,0.027563511,0.190673969,0.104359436,-0.030737118,5
-0.0410607,-0.009006924,0.200246401,0.05822342,-0.037699234,5
-0.046786838,-0.009006924,0.188280861,0.150495452,-0.039025351,5
-0.0410607,0.127301062,0.188280861,0.335039518,0.015676987,5
-0.061102181,-0.011001675,0.193067077,0.05822342,-0.047313584,5
-0.049420861,-0.038529239,0.188280861,0.012087403,-0.062232403,5
0.071343377,-0.009006924,0.291184501,-0.08018463,0.035568746,5
0.071343377,-0.009006924,0.291184501,-0.08018463,-0.096976676,5
-0.039629166,0.074107702,0.185887753,-0.08018463,0.035568746,5
-0.069118773,-0.090293028,0.185887753,-0.08018463,0.080988263,4
-0.066456119,-0.087799589,0.185887753,-0.08018463,-0.043998291,4
-0.024683947,-0.022305264,0.185887753,-0.034048613,-0.037367704,4
0.302507543,0.346723675,0.193067077,0.104359436,0.022514779,5
0.302507543,0.346723675,0.193067077,0.104359436,0.165984092,5
0.087090255,0.107353552,0.264860314,-0.08018463,0.234486337,5
-0.047073144,-0.08547238,0.193067077,-0.08018463,-0.097042319,5
0.086718056,-0.11871823,-4.432810496,-0.126320646,0.003410402,0
0.16943211,-0.059474125,0.238536127,-0.126320646,-0.06389005,4
0.283525398,0.503644089,0.185887753,-0.08018463,0.682050918,5
-0.039428751,-0.001892312,0.185887753,-0.08018463,-0.005872419,4
0.059862471,0.316935393,0.183494645,0.427311551,-0.093197242,5
0.872258214,2.752393407,0.362977738,5.271593272,1.958438797,5
0.09064046,0.612690478,0.370157062,-0.08018463,0.665474452,5
-0.098322074,-0.11871823,0.377336385,-0.08018463,-0.095319029,4
-0.044639536,-0.074035807,0.138025595,-0.08018463,-0.082787221,5
-0.012430013,-0.077493376,0.138025595,-0.08018463,-0.069028754,5
-0.0410607,-0.075498625,0.161956674,-0.08018463,-0.073471247,5
-0.026745357,-0.084275529,0.149991135,-0.08018463,-0.064884638,5
-0.0410607,-0.067652604,0.138025595,-0.08018463,-0.085107926,5
-0.052512975,-0.076163542,0.161956674,-0.08018463,-0.065348779,5
-0.0410607,-0.077227409,0.161956674,-0.08018463,-0.071183695,5
-0.036766097,-0.063397135,0.161956674,-0.08018463,-0.073172871,5
-0.0410607,-0.081482878,0.173922214,-0.08018463,-0.079471928,5
-0.012430013,-0.084142546,0.173922214,-0.08018463,-0.06853146,5
-0.0410607,-0.072905448,0.161956674,-0.08018463,-0.070520636,5
-0.0410607,-0.072905448,0.161956674,-0.08018463,-0.064884638,5
-0.012430013,-0.067652604,0.161956674,-0.08018463,-0.097042319,5
-0.0410607,-0.084807463,0.138025595,-0.08018463,-0.062563933,5
-0.0410607,-0.084807463,0.138025595,-0.08018463,-0.079471928,5
-0.026745357,-0.068184538,0.185887753,-0.08018463,-0.076687082,5
-0.053944509,-0.073769841,0.185887753,-0.08018463,-0.062895462,5
-0.042492235,-0.062931693,0.221784372,-0.08018463,-0.064221579,5
-0.031984772,-0.065192411,0.233749911,-0.08018463,-0.067536872,5
-0.07312707,-0.075332396,0.173922214,-0.08018463,-0.06853146,5
-0.036279375,-0.066655229,0.245715451,-0.08018463,-0.06524932,5
-0.0410607,-0.061335893,0.185887753,-0.08018463,-0.060773674,5
-0.0410607,-0.036534488,0.185887753,-0.08018463,-0.082787221,5
-0.012430013,-0.016786453,0.185887753,-0.08018463,-0.05394417,5
-0.029608425,-0.076163542,0.197853293,-0.08018463,-0.062630238,5
-0.029608425,-0.080419011,0.197853293,-0.08018463,-0.076097689,5
-0.029608425,-0.076163542,0.173922214,-0.08018463,-0.097042319,5
-0.036766097,-0.018116287,0.185887753,-0.08018463,-0.057922522,5
-0.046786838,-0.048170536,0.138025595,-0.08018463,-0.033720882,5
-0.021019219,-0.045876572,0.161956674,-0.08018463,-0.097042319,5
-0.042205928,-0.06944788,0.138025595,-0.08018463,-0.06886299,5
-0.042205928,-0.06944788,0.138025595,-0.08018463,-0.066542284,5
-0.0410607,-0.075099675,0.161956674,-0.08018463,-0.06389005,5
-0.0410607,-0.068184538,0.138025595,-0.08018463,-0.070520636,5
-0.046786838,-0.063862577,0.138025595,-0.08018463,-0.063226991,5
-0.0410607,-0.06944788,0.138025595,-0.08018463,-0.066243908,5
-0.0410607,-0.06944788,0.138025595,-0.08018463,-0.066873814,5
-0.0410607,-0.06552487,0.233749911,-0.08018463,-0.063226991,5
-0.06396525,-0.07882321,0.161956674,-0.08018463,-0.069857578,5
-0.049077293,-0.068849455,0.173922214,-0.08018463,-0.064884638,5
-0.0410607,-0.072905448,0.173922214,-0.08018463,-0.076488164,5
-0.06396525,-0.084142546,0.173922214,-0.08018463,-0.071680989,5
-0.06396525,-0.084142546,0.173922214,-0.08018463,-0.096976676,5
-0.06396525,-0.084142546,0.173922214,-0.08018463,-0.097042319,5
-0.039629166,-0.075332396,0.161956674,-0.08018463,-0.061237815,5
-0.071409228,-0.081482878,0.161956674,-0.08018463,-0.069612379,5
-0.0410607,-0.069780339,0.161956674,-0.08018463,-0.097042319,5
-0.0410607,-0.072041056,0.161956674,-0.08018463,-0.061304121,5
-0.0410607,-0.072041056,0.161956674,-0.08018463,-0.079803457,5
-0.0410607,-0.068184538,0.126060056,-0.08018463,-0.05394417,5
-0.0410607,-0.08154937,0.138025595,-0.08018463,-0.082124162,5
-0.0410607,-0.075099675,0.185887753,-0.08018463,-0.057259463,5
-0.036766097,-0.067054179,0.209818832,-0.08018463,-0.063226991,5
-0.052512975,-0.078291276,0.221784372,-0.08018463,-0.064553108,5
-0.052512975,-0.078291276,0.221784372,-0.08018463,-0.074943237,5
-0.032471494,-0.075498625,0.173922214,-0.08018463,-0.081328492,5
-0.029608425,-0.075498625,0.173922214,-0.08018463,-0.076819693,5
-0.0410607,-0.075498625,0.197853293,-0.08018463,-0.092401571,5
-0.0410607,-0.075498625,0.197853293,-0.08018463,-0.070189107,5
-0.0410607,-0.075498625,0.197853293,-0.08018463,-0.09226896,5
-0.0410607,-0.034872196,0.193067077,-0.034048613,-0.065216167,5
-0.039629166,-0.068217784,0.138025595,-0.08018463,-0.061503039,5
-0.0410607,-0.077227409,0.173922214,-0.08018463,-0.065216167,5
-0.041547422,-0.074634233,0.161956674,-0.08018463,-0.065879226,5
-0.0410607,-0.074567741,0.161956674,-0.08018463,-0.071846754,5
-0.0410607,-0.067652604,0.161956674,-0.08018463,-0.061237815,5
-0.012430013,-0.076695475,0.161956674,-0.08018463,-0.065216167,5
-0.0410607,-0.076695475,0.161956674,-0.08018463,-0.075493576,5
-0.039829581,-0.088497752,0.209818832,-0.08018463,-0.076671036,5
-0.036766097,-0.088497752,0.209818832,-0.08018463,-0.074498988,5
-0.026745357,-0.088497752,0.209818832,-0.08018463,-0.073172871,5
-0.024884362,-0.075797837,0.209818832,-0.08018463,-0.066542284,5
-0.024884362,-0.075797837,0.209818832,-0.08018463,-0.073937046,5
-0.039629166,-0.069248405,0.173922214,-0.08018463,-0.097042915,5
-0.0410607,-0.069248405,0.173922214,-0.08018463,-0.072310895,5
-0.0410607,-0.068716471,0.173922214,-0.08018463,-0.061569345,5
-0.055376044,-0.062067301,0.138025595,-0.08018463,-0.06389005,5
-0.0410607,-0.07922216,0.161956674,-0.08018463,-0.073172871,5
-0.033903028,-0.067253654,0.161956674,-0.08018463,-0.043335232,5
-0.033903028,-0.067253654,0.161956674,-0.08018463,-0.06853146,5
-0.033903028,-0.067253654,0.161956674,-0.08018463,-0.084776397,5
-0.0410607,-0.06944788,0.173922214,-0.08018463,-0.063956356,5
-0.0410607,-0.077227409,0.173922214,-0.08018463,-0.06886299,5
-0.0410607,-0.077227409,0.173922214,-0.08018463,-0.06389005,5
-0.042492235,-0.075099675,0.185887753,-0.08018463,-0.067205343,5
-0.0410607,-0.076163542,0.185887753,-0.08018463,-0.078808869,5
-0.0410607,-0.066588737,0.185887753,-0.08018463,-0.071239856,5
-0.042492235,-0.076163542,0.185887753,-0.08018463,-0.079803457,5
-0.0410607,-0.071908073,0.185887753,-0.08018463,-0.061569345,5
-0.042492235,-0.076163542,0.185887753,-0.08018463,-0.096379923,5
-0.0410607,-0.076163542,0.185887753,-0.08018463,-0.065547696,5
-0.0410607,-0.076163542,0.185887753,-0.08018463,-0.069194519,5
-0.0410607,-0.077227409,0.173922214,-0.08018463,-0.070520636,5
-0.0410607,-0.072440007,0.173922214,-0.08018463,-0.085107926,5
-0.0410607,-0.066588737,0.173922214,-0.08018463,-0.066509131,5
-0.0410607,-0.069780339,0.185887753,-0.08018463,-0.05394417,5
-0.050365673,-0.078291276,0.233749911,-0.08018463,-0.06196718,5
0.016200674,-0.076496,0.221784372,-0.08018463,-0.060707368,5
-0.029608425,-0.075099675,0.161956674,-0.08018463,-0.064602838,5
-0.029608425,-0.080419011,0.161956674,-0.08018463,-0.073172871,5
-0.0410607,-0.074035807,0.185887753,-0.08018463,-0.066210755,5
-0.046786838,-0.056182786,0.209818832,-0.08018463,-0.050695183,5
-0.052512975,-0.068184538,0.209818832,-0.08018463,-0.066542284,5
-0.058239112,-0.076828459,0.209818832,-0.08018463,-0.065216167,5
-0.035334563,-0.047439127,0.185887753,-0.08018463,-0.096976676,5
-0.0410607,-0.063264152,0.185887753,-0.08018463,-0.059248639,5
-0.012430013,-0.064893199,0.173922214,-0.08018463,-0.06389005,5
-0.042492235,-0.075831083,0.185887753,-0.08018463,-0.069857578,5
-0.042492235,-0.075831083,0.185887753,-0.08018463,-0.062232403,5
-0.022450754,-0.055551115,0.173922214,-0.08018463,-0.05394417,5
0.016200674,-0.050431254,0.173922214,-0.08018463,-0.097042915,5
0.016200674,-0.050431254,0.173922214,-0.08018463,-0.097042915,5
-0.005272341,-0.049999058,0.161956674,-0.08018463,-0.035378528,5
-0.000491017,-0.0588757,0.161956674,-0.034048613,-0.042340644,5
0.019063742,-0.05734639,0.161956674,-0.08018463,-0.028747942,5
0.016200674,-0.055085673,0.149991135,-0.08018463,-0.016812887,5
-0.012430013,-0.065258903,0.173922214,-0.08018463,-0.038030763,5
-0.015293082,-0.075631608,0.173922214,-0.08018463,-0.070520636,5
-0.0410607,-0.071376139,0.185887753,-0.08018463,-0.05699424,5
-0.011284786,-0.073902824,0.173922214,-0.08018463,-0.061105204,5
-0.041203854,-0.074035807,0.209818832,-0.08018463,-0.064221579,5
-0.0410607,-0.072838957,0.161956674,-0.08018463,-0.065395193,5
-0.0410607,-0.042917691,0.138025595,-0.034048613,-0.018904306,5
0.016200674,-0.048768961,0.173922214,-0.08018463,-0.052949582,5
-0.057093885,-0.076828459,0.161956674,-0.08018463,-0.061569345,5
-0.0410607,-0.075365641,0.173922214,-0.08018463,-0.065415085,5
-0.0410607,-0.073038432,0.185887753,-0.08018463,-0.063359603,5
-0.0410607,-0.077227409,0.173922214,-0.08018463,-0.065547696,5
-0.03856983,-0.068516996,0.173922214,-0.08018463,-0.047976643,5
-0.03856983,-0.068516996,0.173922214,-0.08018463,-0.054938758,5
-0.0410607,-0.070844206,0.173922214,-0.08018463,-0.054938758,5
-0.038684353,-0.072041056,0.173922214,-0.08018463,-0.073835929,5
-0.0410607,-0.070844206,0.197853293,-0.08018463,-0.04897123,5
-0.0410607,-0.06552487,0.173922214,-0.08018463,-0.070852166,5
-0.0410607,-0.056216032,0.188280861,-0.034048613,-0.069327131,5
-0.0410607,-0.045444376,0.173922214,-0.08018463,-0.042672173,5
-0.0410607,-0.076795213,0.197853293,-0.08018463,-0.0520213,5
-0.038197631,-0.076828459,0.173922214,-0.08018463,-0.072509812,5
-0.038197631,-0.054819706,0.173922214,-0.08018463,-0.040019939,5
-0.038197631,-0.054819706,0.173922214,-0.08018463,-0.079140399,5
-0.044324598,-0.049234403,0.188280861,-0.034048613,-0.060574757,5
-0.0410607,-0.071176664,0.197853293,-0.08018463,-0.065879226,5
-0.035191409,-0.071243156,0.173922214,-0.08018463,-0.040682998,5
-0.0410607,-0.076363017,0.173922214,-0.08018463,-0.044412702,5
-0.021964032,-0.071908073,0.173922214,-0.08018463,-0.043335232,5
-0.0410607,-0.073503874,0.173922214,-0.08018463,-0.043998291,5
-0.0410607,-0.076562492,0.173922214,-0.08018463,-0.047313584,5
-0.0410607,-0.072905448,0.161956674,-0.08018463,-0.038362292,5
-0.0410607,-0.077659605,0.173922214,-0.08018463,-0.045523326,5
-0.0410607,-0.073769841,0.173922214,-0.08018463,-0.043998291,5
-0.0410607,-0.073769841,0.173922214,-0.08018463,-0.046650525,5
-0.0410607,-0.073769841,0.173922214,-0.08018463,-0.049833207,5
-0.032471494,-0.072838957,0.161956674,-0.08018463,-0.040682998,5
-0.038197631,-0.076728721,0.173922214,-0.08018463,-0.038362292,5
-0.0410607,-0.074634233,0.173922214,-0.08018463,-0.046318996,5
-0.0410607,-0.074634233,0.173922214,-0.08018463,-0.04930276,5
-0.0410607,-0.075498625,0.161956674,-0.08018463,-0.050297348,5
-0.0410607,-0.07217404,0.126060056,-0.08018463,-0.07847734,5
-0.0410607,-0.07217404,0.126060056,-0.08018463,-0.081792633,5
-0.026745357,-0.07882321,0.161956674,-0.08018463,-0.055270288,5
-0.026172743,-0.082413762,0.173922214,-0.08018463,-0.041346056,5
-0.03605033,-0.067852079,0.173922214,-0.08018463,-0.040682998,5
-0.026745357,-0.051129416,0.173922214,-0.08018463,-0.014160652,5
-0.012430013,-0.032312265,0.149991135,-0.08018463,-0.014160652,5
-0.012430013,-0.032312265,0.149991135,-0.08018463,-0.031068647,5
-0.012430013,-0.054553739,0.173922214,-0.08018463,-0.037367704,5
-0.021019219,-0.068450505,0.173922214,-0.08018463,-0.032394765,5
-0.0410607,-0.070977189,0.173922214,-0.08018463,-0.042572715,5
0.05771517,0.019252049,0.111701408,-0.08018463,0.015676987,5
0.016200674,0.008546885,0.173922214,-0.08018463,0.01401934,5
-0.038913399,-0.080551994,0.173922214,-0.08018463,-0.052286524,5
-0.035334563,-0.068450505,0.173922214,-0.08018463,-0.040682998,5
-0.023882288,-0.064726969,0.173922214,-0.08018463,-0.097042915,5
-0.029608425,-0.07217404,0.173922214,-0.08018463,-0.043865679,5
-0.018156151,-0.028621976,0.185887753,-0.034048613,-0.075493576,5
-0.026745357,-0.074301774,0.173922214,-0.08018463,-0.056596405,5
-0.0410607,-0.075498625,0.173922214,-0.08018463,-0.067205343,5
-0.0410607,-0.084142546,0.161956674,-0.08018463,-0.071846754,5
-0.0410607,-0.084142546,0.161956674,-0.08018463,-0.06886299,5
-0.036766097,-0.087533623,0.221784372,-0.08018463,-0.089981407,4
-0.036766097,-0.090791716,0.209818832,-0.08018463,-0.080035528,4
-0.0410607,-0.076828459,0.185887753,-0.08018463,-0.056596405,5
-0.0410607,-0.076828459,0.185887753,-0.08018463,-0.08152741,5
-0.0410607,-0.074567741,0.161956674,-0.08018463,-0.067205343,5
-0.021964032,-0.051428629,0.138025595,-0.08018463,-0.073835929,5
-0.0410607,-0.04757211,0.138025595,-0.08018463,-0.059248639,5
-0.0410607,-0.072905448,0.138025595,-0.08018463,-0.065879226,5
-0.0410607,-0.075166166,0.138025595,-0.08018463,-0.063956356,5
0.016200674,-0.066289524,0.138025595,-0.08018463,-0.076156635,5
-0.028520459,-0.075631608,0.209818832,-0.08018463,-0.067536872,5
-0.0410607,-0.067985063,0.185887753,-0.08018463,-0.059580169,5
-0.0410607,-0.067985063,0.185887753,-0.08018463,-0.074116138,5
-0.042492235,-0.069713847,0.173922214,-0.08018463,-0.052286524,5
-0.012430013,-0.075498625,0.197853293,-0.08018463,-0.065216167,5
-0.0410607,-0.092387517,0.173922214,-0.08018463,-0.076289246,5
-0.042492235,-0.05654849,0.161956674,-0.08018463,-0.054888631,5
-0.002895994,-0.086336772,0.161956674,-0.08018463,-0.069526048,5
-0.052512975,-0.066056803,0.209818832,-0.08018463,-0.073653588,4
-0.0410607,-0.071376139,0.161956674,-0.08018463,-0.066542284,4
-0.0410607,-0.071376139,0.161956674,-0.08018463,-0.066873814,4
-0.0410607,-0.076030558,0.173922214,-0.08018463,-0.066973273,4
-0.0410607,-0.076030558,0.173922214,-0.08018463,-0.062895462,4
-0.028663613,-0.07217404,0.209818832,-0.08018463,-0.067006425,4
-0.0410607,-0.078956193,0.173922214,-0.08018463,-0.067868402,4
-0.0410607,-0.071908073,0.138025595,-0.08018463,-0.093528771,5
-0.042492235,-0.084142546,0.161956674,-0.08018463,-0.077416446,5
-0.0410607,-0.066588737,0.116487624,-0.08018463,-0.048639701,5
0.016200674,-0.084142546,0.138025595,-0.08018463,-0.064884638,5
-0.014577315,-0.075897575,0.173922214,-0.08018463,-0.070520636,5
-0.0410607,-0.074634233,0.173922214,-0.08018463,-0.060574757,5
-0.0410607,-0.074634233,0.173922214,-0.08018463,-0.085174232,5
-0.026745357,-0.0588757,0.185887753,-0.08018463,-0.063293297,5
-0.031755727,-0.063663102,0.197853293,-0.08018463,-0.055601817,4
-0.022880214,-0.064195036,0.185887753,-0.08018463,-0.060574757,5
-0.0410607,-0.079820585,0.173922214,-0.08018463,-0.062895462,5
-0.046786838,-0.066854704,0.116487624,-0.08018463,-0.079471928,5
-0.025428345,-0.080419011,0.185887753,-0.08018463,-0.075825105,4
-0.058239112,-0.063230906,0.197853293,-0.08018463,-0.071846754,5
-0.0410607,-0.076363017,0.209818832,-0.08018463,-0.067868402,5
-0.042492235,-0.078158293,0.185887753,-0.08018463,-0.069194519,5
-0.026745357,-0.06552487,0.185887753,-0.08018463,-0.095982088,5
-0.051940361,-0.056481998,0.209818832,-0.08018463,-0.064287885,5
-0.049363599,-0.055883573,0.209818832,-0.08018463,-0.063558521,5
-0.002895994,-0.079155668,0.173922214,-0.08018463,-0.076355552,4
-0.035334563,-0.003288638,0.362977738,-0.034048613,-0.047976643,5
-0.012430013,-0.041122416,0.161956674,-0.034048613,-0.057590993,5
-0.0410607,-0.043117167,0.161956674,-0.034048613,-0.056264876,5
-0.0410607,-0.068184538,0.138025595,-0.034048613,-0.062563933,5
-0.0410607,-0.066854704,0.138025595,-0.034048613,-0.066210755,5
-0.0410607,-0.063862577,0.161956674,-0.034048613,-0.063226991,5
-0.0410607,-0.070844206,0.138025595,-0.034048613,-0.049634289,5
-0.0410607,-0.076828459,0.138025595,-0.034048613,-0.077515905,5
-0.047159036,-0.00102792,0.188280861,0.012087403,-0.042009115,5
-0.0410607,-0.00182582,0.161956674,-0.034048613,-0.055601817,5
-0.022450754,-0.049600107,0.209818832,-0.034048613,-0.061237815,5
-0.035334563,-0.053689347,0.209818832,-0.034048613,-0.057590993,5
-0.0410607,-0.005017422,0.116487624,-0.034048613,-0.070189107,5
-0.032471494,-0.050497745,0.161956674,-0.034048613,-0.080466516,5
-0.0410607,-0.054753214,0.209818832,-0.034048613,-0.073835929,5
0.016286566,-0.038263272,0.173922214,-0.034048613,-0.097042319,5
-0.0410607,-0.065857328,0.161956674,-0.034048613,-0.065879226,5
-0.045842025,-0.072041056,0.173922214,-0.034048613,-0.064553108,5
-0.045756133,-0.039027927,0.233749911,-0.034048613,-0.060574757,5
-0.03103996,-0.04989932,0.209818832,-0.034048613,-0.088754749,5
-0.033673983,-0.061701597,0.209818832,-0.034048613,-0.072178283,5
-0.033673983,-0.061701597,0.209818832,-0.034048613,-0.067868402,5
-0.012430013,-0.022970181,0.173922214,-0.034048613,-0.087097102,5
-0.026745357,-0.041587857,0.161956674,-0.034048613,-0.053281178,5
-0.0410607,-0.049234403,0.209818832,-0.034048613,-0.070520636,5
-0.0410607,-0.054719968,0.185887753,-0.034048613,-0.060243227,5
-0.015293082,-0.057180161,0.233749911,-0.034048613,-0.061237815,5
-0.024454902,-0.06944788,0.197853293,-0.034048613,-0.050297348,5
-0.017669429,-0.052525742,0.233749911,-0.034048613,-0.069857578,5
-0.019473162,-0.042718216,0.233749911,-0.034048613,-0.052618053,5
-0.0410607,-0.070312272,0.173922214,-0.034048613,-0.07847734,5
-0.025313822,-0.033608853,0.197853293,-0.034048613,-0.056596405,5
-0.026745357,-0.018980679,0.173922214,-0.034048613,-0.075500207,5
-0.029608425,-0.071908073,0.173922214,-0.034048613,-0.047313584,5
-0.029608425,-0.071908073,0.173922214,-0.034048613,-0.078808869,5
-0.0410607,-0.034174033,0.245715451,-0.034048613,-0.056596405,5
-0.042492235,-0.064859953,0.197853293,-0.034048613,-0.094390747,5
-0.029608425,-0.074035807,0.173922214,-0.034048613,-0.061900874,5
-0.0410607,-0.049566861,0.188280861,0.012087403,-0.094722277,5
-0.035334563,-0.036268521,0.173922214,-0.034048613,-0.05394417,5
-0.0410607,-0.04597631,0.233749911,-0.034048613,-0.059248639,5
-0.012430013,-0.042252774,0.185887753,-0.034048613,-0.060574757,5
-0.00813541,-0.051960563,0.138025595,-0.034048613,-0.095584253,5
-0.0410607,-0.049566861,0.138025595,-0.034048613,-0.058585581,5
-0.0410607,-0.050630729,0.138025595,-0.034048613,-0.050602355,5
-0.041633314,-0.06944788,0.138025595,-0.034048613,-0.0542757,5
0.016200674,0.011738487,0.161956674,-0.034048613,-0.097042319,5
-0.0410607,-0.075099675,0.161956674,-0.034048613,-0.07847734,5
-0.0410607,-0.054886198,0.161956674,-0.034048613,-0.085439456,5
-0.0410607,-0.054886198,0.138025595,-0.034048613,-0.066126812,5
-0.009566945,-0.032279019,0.161956674,-0.034048613,-0.073835929,5
0.016200674,0.004158433,0.161956674,-0.034048613,-0.047313584,5
-0.047559866,-0.032279019,0.188280861,0.012087403,-0.071846754,5
-0.016724616,-0.034938687,0.138025595,-0.034048613,-0.058254051,5
-0.0410607,-0.067918571,0.111701408,-0.034048613,-0.046982055,5
-0.0410607,-0.025629849,0.188280861,0.012087403,-0.049236454,5
-0.038169001,-0.07882321,0.138025595,-0.034048613,-0.066442826,5
-0.039629166,-0.052093546,0.149991135,-0.034048613,-0.043998291,5
-0.040573978,-0.044081296,0.138025595,-0.034048613,-0.050628877,5
-0.0410607,-0.04541113,0.138025595,-0.034048613,-0.041876503,5
